timestamp,direction,label,final_score,trend_score,breakout_score,reversal_score,session_score,atr,adx,ema50_slope,rsi,macd,hour_utc,is_high_volatility,is_buy,recent_high_20_distance,recent_low_20_distance
2026-06-01 01:00:00,BUY,0,75.0,0.0,-80.0,0.0,20.0,5.176319444013215,15.0927452978853,-1.5069441489897362,42.66566104367284,-0.801711778977733,1,0,1,2.3199881942930096,-0.21038114277499786
2026-06-01 01:05:00,BUY,0,75.0,0.0,-80.0,0.0,20.0,5.416082340869374,16.44243871203265,-1.8567099430689709,37.82223930607939,-1.505665375969329,1,0,1,3.115166819507981,-1.0989493189728572
2026-06-01 01:10:00,BUY,0,75.0,0.0,0.0,0.0,20.0,5.610219316521563,17.850345208836323,-2.239081326622342,44.21318090952739,-1.6765160245986408,1,0,1,2.1951013508033625,0.4024798091850376
2026-06-01 01:25:00,BUY,0,75.0,0.0,0.0,0.0,20.0,5.6144430897951185,20.054328541720785,-3.4635920443658024,39.99106366658427,-2.547810484202273,1,0,1,3.077776321467767,0.5054820139076879
2026-06-01 01:30:00,BUY,0,75.0,0.0,0.0,0.0,20.0,5.642411440523996,20.886863877372125,-3.0704466220940634,45.228104436637544,-2.483372933927967,1,0,1,2.376111728348929,1.1893850830872779
2026-06-01 01:35:00,BUY,0,75.0,0.0,0.0,0.0,20.0,5.638810623343685,21.41062070584055,-3.229687600195062,42.25261627944161,-2.636085702984019,1,0,1,2.892276596855885,0.6754970603608509
2026-06-01 01:45:00,BUY,0,75.0,0.0,0.0,0.0,20.0,5.688596915025902,22.27982462888396,-3.059625550798433,41.61109825140817,-2.696913728657819,1,0,1,3.1332858112901567,0.4032628843749643
2026-06-01 01:50:00,BUY,0,75.0,0.0,0.0,0.0,20.0,5.519197135381195,22.781270510770486,-2.9659181932749195,43.54235207738142,-2.720002968327208,1,0,1,2.7561979807682455,0.6772724199390481
2026-06-01 01:55:00,BUY,0,75.0,0.0,-80.0,0.0,20.0,5.599754482853962,24.128494634557423,-3.3085654775763724,39.48470132875281,-3.0394261279734565,1,0,1,3.4533656893728604,-0.07643192238345238
2026-06-01 02:05:00,BUY,0,75.0,0.0,0.0,0.0,20.0,5.56139034490977,24.881557203039325,-3.690049576347119,44.00976119757776,-3.1695532614176045,2,0,1,2.9352372316287143,0.9172166820963055
2026-06-01 02:30:00,BUY,0,75.0,0.0,0.0,0.0,20.0,5.156705363339344,21.772570123111468,-2.1862013634992135,42.45380321459165,-2.151703645573434,2,0,1,2.997650420343262,0.7504791775603372
2026-06-01 02:40:00,BUY,0,75.0,0.0,-80.0,0.0,20.0,5.154531665328359,23.746283421867595,-2.940760079287686,37.795908686566285,-2.5184597730312817,2,0,1,3.6783167183807044,-0.094867978654357
2026-06-01 03:40:00,SELL,0,85.0,-100.0,-80.0,0.0,20.0,4.9545237753716425,35.5109881897176,-5.225777554613651,30.514499240137027,-4.3485634353392015,3,0,0,4.8359844631490905,-0.5738190245714567
2026-06-01 05:15:00,SELL,1,75.0,0.0,0.0,0.0,20.0,3.86949824813212,24.033128397481615,-2.5686047732335604,57.131165005112756,-1.1634639417816288,5,0,0,0.6933715505091979,3.3833843977883697
2026-06-01 05:20:00,BUY,0,80.0,0.0,80.0,0.0,20.0,3.8366055161226575,22.891294415158338,-1.6913509818410863,58.778492323593845,-0.6095400790154599,5,0,1,-0.1355364782264736,3.67173532457309
2026-06-01 05:25:00,SELL,1,80.0,0.0,0.0,0.0,20.0,3.810490836399578,22.045299684983892,-1.1852895264246297,54.08397571225167,-0.3350921514456786,5,0,0,0.41621934498569885,3.14920059257732
2026-06-01 05:45:00,BUY,0,80.0,0.0,80.0,0.0,20.0,4.8599371558311,19.708810202301844,-0.7849950349553624,58.40940615956842,0.3391611342158285,5,0,1,-0.06666752873785185,3.2494247340323423
2026-06-01 05:50:00,SELL,1,75.0,0.0,0.0,0.0,20.0,4.760013073271688,18.30458111081871,-0.5123412371962391,57.22595262297008,0.6703479742182026,5,0,0,0.07142837525159446,3.178142531781286
2026-06-01 05:55:00,SELL,1,80.0,0.0,0.0,0.0,20.0,4.869654996609429,17.9907896707654,-0.12932751098709083,49.1058921583638,0.5207724445990607,5,0,0,1.4101615011292261,2.073247490228577
2026-06-01 06:15:00,BUY,0,75.0,0.0,0.0,0.0,20.0,4.849158068465307,20.851140688407696,-2.3240953900530754,39.62666430525824,-0.8090748532076759,6,0,1,2.89390442667931,0.6042286018792529
2026-06-01 06:20:00,BUY,0,75.0,0.0,-80.0,0.0,20.0,4.954361063574936,22.757103368729872,-3.139659673946793,34.36648298654573,-1.5970263622657512,6,0,1,3.8190595633226767,-0.3952073687957631
2026-06-01 06:25:00,BUY,0,75.0,0.0,0.0,0.0,20.0,5.221549559033848,23.48673137084571,-3.055720413397526,46.20797652207606,-1.5957231130969376,6,0,1,2.182110860230633,1.0665416342481189
2026-06-01 07:40:00,SELL,0,85.0,-100.0,-80.0,0.0,60.0,4.677493965877082,31.639381027419372,-4.658405824742294,33.15158236195465,-3.4925593631714946,7,0,0,5.3870726897400525,-0.3908075592047823
2026-06-01 07:45:00,SELL,0,85.0,-100.0,-80.0,2.2192578823536024,60.0,4.88138725402873,33.027692124540145,-5.121388836484714,29.55614842352928,-4.04618221214605,7,0,0,4.964367451076552,-1.129187198874772
2026-06-01 09:15:00,BUY,0,80.0,0.0,0.0,0.0,60.0,4.793082024178401,19.42163775373416,-1.9717520252666199,57.22144305401776,-1.0549103082157671,9,0,1,0.4587862233333161,3.1741580726667884
2026-06-01 09:20:00,SELL,0,80.0,0.0,0.0,0.0,60.0,5.005719022451403,19.804715888798878,-1.6695714748219115,48.48170913284203,-0.9712993151479168,9,0,0,1.3342738515773191,1.8924354238646086
2026-06-01 09:30:00,BUY,1,75.0,0.0,0.0,0.0,60.0,5.152722014256556,18.949984869573466,-2.4495842232238116,38.33648415295412,-1.7434270957764966,9,0,1,2.999579631355322,0.12556470118314444
2026-06-01 09:35:00,BUY,0,75.0,0.0,0.0,0.0,60.0,5.315384727523965,18.45427464102851,-2.4027895733583478,48.11174753363678,-1.5985338966956988,9,0,1,1.5588711682700487,1.4706367272950636
2026-06-01 10:30:00,BUY,0,80.0,0.0,0.0,0.0,60.0,4.552347833978024,13.102840961301922,-0.31767748630242115,58.006222373457014,0.36380643004576996,10,0,1,0.3541029944962378,3.418895165222878
2026-06-01 10:35:00,SELL,0,75.0,0.0,0.0,0.0,60.0,4.50246584583669,13.581297508897004,-0.16785025656277638,54.88958062031103,0.5660369285369597,10,0,0,0.7467019440267006,3.068096565968122
2026-06-01 10:40:00,SELL,1,75.0,0.0,0.0,0.0,60.0,4.517003999705443,14.209321831071945,0.33541552938624514,58.61935091823206,0.9354877529549412,10,0,0,0.1408012921932095,3.6617191397392053
2026-06-01 10:45:00,BUY,0,85.0,0.0,80.0,0.0,60.0,4.578503714012176,15.480689445270086,1.0684995672983948,62.93862200385002,1.4989094786051282,10,0,1,-0.5329251983640567,4.391827823238651
2026-06-01 10:50:00,SELL,1,75.0,0.0,0.0,0.0,60.0,4.55796773443989,16.774954760602103,1.557687392431264,58.95811182627266,1.7523036000848151,10,0,0,0.09346270636815412,3.9414495772440548
2026-06-01 11:00:00,SELL,0,80.0,0.0,0.0,0.0,60.0,4.721558913879311,15.285895441725234,1.0966517568779528,48.1761477704932,1.3036775570135433,11,0,0,2.266200675490147,2.369768164304708
2026-06-01 11:05:00,BUY,0,80.0,0.0,0.0,0.0,60.0,4.826447562887968,14.236159333437353,1.0166913748555544,55.16799735489442,1.4180572732957444,11,0,1,1.1441127098241535,3.3911069760399055
2026-06-01 11:15:00,SELL,1,75.0,0.0,0.0,0.0,60.0,4.722743051673821,13.488365528129403,0.8376576846550896,59.984469371138616,1.836285595813024,11,0,0,0.2888152044429058,4.345991254536964
2026-06-01 11:20:00,SELL,1,75.0,0.0,0.0,0.0,60.0,4.7066185479827904,14.413129130447436,1.2207509343101515,58.46133767682311,2.039806872517147,11,0,0,0.48569901654337694,3.8547844519450036
2026-06-01 11:25:00,SELL,1,75.0,0.0,0.0,0.0,60.0,4.689645794555452,14.978637095839618,2.019278890100737,60.40711036857991,2.3081975380537187,11,0,0,0.1341252682089886,3.531610003303004
2026-06-01 11:30:00,SELL,1,75.0,0.0,0.0,0.0,60.0,4.74931395208718,15.123595326123256,2.027353432139308,54.528786234536796,2.2096979450925573,11,0,0,1.2854488167320672,2.7416591388483376
2026-06-01 11:35:00,SELL,1,75.0,0.0,0.0,0.0,60.0,4.7770058126523605,15.077065134160591,2.336677241912231,58.322881576040096,2.35272307374089,11,0,0,0.6340791949586796,3.3535651050643316
2026-06-01 12:10:00,SELL,1,80.0,0.0,0.0,0.0,60.0,4.398240328035423,12.612592156762513,0.6207706952146673,46.73402929780579,1.1241891445461079,12,0,0,2.2445340099023077,0.7648513380584404
2026-06-01 12:15:00,BUY,0,75.0,0.0,0.0,0.0,60.0,4.424223161747223,12.80582336688199,0.25866792822277856,47.43937802400758,0.8193455771797744,12,0,1,2.1391326011372356,0.8525790544684659
2026-06-01 12:20:00,BUY,0,75.0,0.0,0.0,0.0,60.0,4.544921507336677,13.862896379267122,-0.07862329824093121,45.040192849073755,0.4495981032923737,12,0,1,2.4176435131524063,0.49461800305498116
2026-06-01 12:25:00,BUY,0,80.0,0.0,0.0,0.0,60.0,4.677355685384081,13.373869166986166,-0.1283174297511403,50.969709828528075,0.4247350043406186,12,0,1,1.6257048878622873,1.2040991489271453
2026-06-01 12:30:00,SELL,0,80.0,0.0,0.0,0.0,60.0,4.914330279285211,13.775599460947495,-0.6571781985426223,44.04377419229146,0.035058958103036275,12,0,0,2.4792798423331552,0.69063327190412
2026-06-01 12:40:00,BUY,0,80.0,0.0,0.0,0.0,60.0,5.220458251016344,13.157584641209747,-0.28626376517163454,53.984263265330135,0.15376473830110626,12,0,1,1.0987541177794429,1.8852751093418962
2026-06-01 12:55:00,SELL,1,80.0,0.0,0.0,0.0,60.0,5.273683227945666,12.513192529961147,0.18797355134833685,46.15865672890819,0.04732921453341987,12,0,0,2.028373631414749,0.9255390946000522
2026-06-01 13:00:00,BUY,0,75.0,0.0,0.0,0.0,100.0,5.501562997378114,13.278750229331846,0.06063993405970887,45.149263770173114,-0.20528255911813176,13,0,1,2.0692301452196946,0.7623288149200953
2026-06-01 13:05:00,BUY,0,75.0,0.0,0.0,0.0,100.0,5.542737068993993,13.989625235890353,-0.36491100527950915,44.648777258106136,-0.4269438340979832,13,0,1,2.1128550487286377,0.6976697526628391
2026-06-01 13:10:00,SELL,1,85.0,0.0,-80.0,13.285931924668617,100.0,7.2237558497801535,17.166740985518064,-1.5026339009530072,27.342813615066277,-1.9787531653873884,13,0,0,3.901848371696894,-1.5972300614716388
2026-06-01 13:20:00,SELL,0,85.0,0.0,-80.0,56.59306938756515,100.0,8.29704458475947,23.605639048832394,-3.979129778977,18.68138612248697,-5.607123185091041,13,1,0,5.454231267254521,-0.7542444705545991
2026-06-01 13:50:00,SELL,0,85.0,-100.0,-80.0,42.02522511226796,100.0,9.109447007905727,35.48516110251179,-6.942027814618513,21.594954977546408,-11.325325581826291,13,1,0,6.12935120557187,-0.4600718349162799
2026-06-01 13:55:00,SELL,0,85.0,-100.0,-80.0,50.000472897417154,100.0,8.971843650198174,37.314869034459825,-7.46519283737099,19.99990542051657,-12.4396766608088,13,1,0,6.721472458859452,-0.9652419656029748
2026-06-01 15:25:00,SELL,0,75.0,0.0,0.0,0.0,100.0,6.816844998920137,24.33729228552127,-3.3050338138311544,51.568163521937755,-3.6430425996222766,15,0,0,0.9046707092470624,3.022219223594411
2026-06-01 15:30:00,BUY,0,85.0,0.0,80.0,0.0,100.0,7.125141784711543,24.45525491657158,-2.22659554859675,61.048582136138464,-2.2376004737270705,15,0,1,-1.0656630042495703,4.158092694179127
2026-06-01 15:35:00,SELL,0,75.0,0.0,0.0,0.0,100.0,7.030988800089275,24.672891489107297,-1.4755284939296875,60.11343526306175,-1.1640990876412616,15,0,0,-0.89304650861067,4.1190507940550996
2026-06-01 15:40:00,SELL,0,80.0,0.0,0.0,0.0,100.0,6.982775314368595,24.245070424102614,-1.0186039024324491,54.60093119252707,-0.6349216587977935,15,0,0,0.9453261350707718,3.563769257875713
2026-06-01 16:00:00,SELL,0,75.0,0.0,0.0,0.0,100.0,6.498511395087507,22.30861415142578,-0.9982393394406364,55.28645192263995,0.5921678147915372,16,0,0,0.9857642174548634,3.6680708166519205
